line_id,so_id,product_id,quantity,unit_price,line_total
SOL000972,SO00247,PRD00076,71,1230.63,87374.86
SOL000973,SO00229,PRD00011,193,415.03,80100.21
SOL000974,SO00008,PRD00028,131,1884.59,246880.91
SOL000975,SO00169,PRD00016,195,1705.48,332567.63
SOL000976,SO00132,PRD00067,151,455.89,68839.02
SOL000977,SO00392,PRD00042,187,587.63,109886.77
SOL000978,SO00087,PRD00092,146,742.36,108384.2
SOL000979,SO00038,PRD00076,183,1260.2,230617.11
SOL000980,SO00133,PRD00059,145,1389.3,201449.06
SOL000981,SO00491,PRD00047,60,289.12,17347.37
SOL000982,SO00066,PRD00072,62,1486.09,92137.6
SOL000983,SO00452,PRD00012,189,2067.25,390710.2
SOL000984,SO00111,PRD00082,15,2764.48,41467.2
SOL000985,SO00170,PRD00094,57,1247.56,71110.67
SOL000986,SO00374,PRD00051,127,1131.26,143669.46
SOL000987,SO00285,PRD00033,131,1244.99,163094.09
SOL000988,SO00207,PRD00081,136,2778.65,377896.77
SOL000989,SO00212,PRD00043,98,1133.47,111079.64
SOL000990,SO00077,PRD00076,43,1130.63,48617.15
SOL000991,SO00340,PRD00085,137,1292.92,177129.76
SOL000992,SO00447,PRD00021,135,1397.87,188711.79
SOL000993,SO00368,PRD00069,1,2671.11,2671.11
SOL000994,SO00057,PRD00068,56,535.24,29973.64
SOL000995,SO00192,PRD00027,11,561.79,6179.71
SOL000996,SO00262,PRD00066,88,79.2,6969.31
SOL000997,SO00373,PRD00039,175,2686.62,470158.33
SOL000998,SO00217,PRD00063,105,1417.64,148851.92
SOL000999,SO00258,PRD00003,157,2857.54,448633.45
SOL001000,SO00143,PRD00042,142,582.73,82747.25
SOL001001,SO00499,PRD00035,188,1212.47,227943.97
SOL001002,SO00167,PRD00074,122,2336.92,285104.71
SOL001003,SO00041,PRD00030,92,129.33,11898.51
SOL001004,SO00042,PRD00062,83,2541.85,210973.61
SOL001005,SO00351,PRD00091,85,1901.95,161665.62
SOL001006,SO00082,PRD00065,180,360.69,64923.44
SOL001007,SO00141,PRD00069,182,2456.02,446995.88
SOL001008,SO00142,PRD00012,176,1858.35,327069.67
SOL001009,SO00326,PRD00038,135,1515.82,204635.26
SOL001010,SO00455,PRD00021,110,1232.37,135560.45
SOL001011,SO00390,PRD00016,192,1673.8,321368.87
SOL001012,SO00405,PRD00079,159,2243.3,356685.43
SOL001013,SO00132,PRD00043,58,1004.24,58246.07
SOL001014,SO00209,PRD00046,82,1816.1,148920.04
SOL001015,SO00184,PRD00100,165,774.49,127791.6
SOL001016,SO00455,PRD00015,157,2250.95,353398.79
SOL001017,SO00272,PRD00077,110,1853.55,203890.7
SOL001018,SO00370,PRD00002,13,453.16,5891.14
SOL001019,SO00106,PRD00045,189,2259.99,427138.11
SOL001020,SO00095,PRD00008,29,947.05,27464.35
SOL001021,SO00099,PRD00005,22,2654.29,58394.38
SOL001022,SO00168,PRD00074,122,2559.41,312248.31
SOL001023,SO00080,PRD00023,72,1567.49,112859.5
SOL001024,SO00269,PRD00036,195,400.8,78156.71
SOL001025,SO00382,PRD00028,79,2356.64,186174.44
SOL001026,SO00308,PRD00022,123,240.6,29594.06
SOL001027,SO00284,PRD00007,146,2130.99,311124.71
SOL001028,SO00393,PRD00033,112,1210.47,135572.89
SOL001029,SO00026,PRD00011,163,449.46,73262.43
SOL001030,SO00498,PRD00005,71,2124.3,150825.15
SOL001031,SO00105,PRD00026,77,1923.82,148134.16
SOL001032,SO00037,PRD00043,57,1056.61,60226.55
SOL001033,SO00124,PRD00048,135,2108.25,284613.8
SOL001034,SO00383,PRD00063,27,1530.38,41320.15
SOL001035,SO00168,PRD00034,70,2411.89,168832.18
SOL001036,SO00009,PRD00045,63,2312.52,145688.81
SOL001037,SO00457,PRD00051,11,1359.64,14956.0
SOL001038,SO00224,PRD00063,69,1531.49,105672.58
SOL001039,SO00423,PRD00052,163,115.96,18900.77
SOL001040,SO00254,PRD00018,13,2172.67,28244.77
SOL001041,SO00384,PRD00027,102,641.63,65445.79
SOL001042,SO00437,PRD00039,160,2435.32,389651.11
SOL001043,SO00055,PRD00077,177,1805.22,319523.42
SOL001044,SO00272,PRD00045,105,2221.38,233244.83
SOL001045,SO00321,PRD00088,40,2051.58,82063.08
SOL001046,SO00187,PRD00095,11,420.25,4622.71
SOL001047,SO00044,PRD00046,83,2200.79,182665.79
SOL001048,SO00436,PRD00084,169,1744.69,294853.23
SOL001049,SO00126,PRD00003,173,2530.5,437776.57
SOL001050,SO00175,PRD00041,141,1474.27,207871.95
SOL001051,SO00469,PRD00021,99,1138.84,112744.69
SOL001052,SO00134,PRD00028,156,2105.8,328505.44
SOL001053,SO00245,PRD00083,132,2142.59,282822.31
SOL001054,SO00384,PRD00051,1,1295.98,1295.98
SOL001055,SO00313,PRD00100,6,863.62,5181.69
SOL001056,SO00426,PRD00044,22,95.07,2091.64
SOL001057,SO00458,PRD00073,179,743.43,133074.09
SOL001058,SO00052,PRD00078,130,2254.4,293072.24
SOL001059,SO00248,PRD00048,95,1903.2,180803.56
SOL001060,SO00294,PRD00087,177,2112.96,373993.57
SOL001061,SO00050,PRD00040,155,1614.83,250298.84
SOL001062,SO00174,PRD00027,173,506.79,87674.52
SOL001063,SO00470,PRD00036,159,400.81,63728.63
SOL001064,SO00267,PRD00098,173,32.09,5551.78
SOL001065,SO00265,PRD00100,165,752.07,124091.33
SOL001066,SO00293,PRD00061,70,303.63,21254.3
SOL001067,SO00223,PRD00045,98,2437.87,238911.02
SOL001068,SO00299,PRD00005,124,2131.81,264344.25
SOL001069,SO00167,PRD00039,186,2462.15,457960.22
SOL001070,SO00333,PRD00091,54,1922.53,103816.43
SOL001071,SO00157,PRD00029,197,781.61,153977.27
SOL001072,SO00242,PRD00085,127,1094.69,139025.1
SOL001073,SO00441,PRD00053,145,599.71,86957.67
SOL001074,SO00073,PRD00093,1,846.77,846.77
SOL001075,SO00137,PRD00099,157,1584.45,248758.25
SOL001076,SO00028,PRD00063,104,1537.41,159890.99
SOL001077,SO00356,PRD00031,77,2737.09,210756.01
SOL001078,SO00178,PRD00027,93,587.45,54632.62
SOL001079,SO00239,PRD00016,14,1679.33,23510.64
SOL001080,SO00057,PRD00016,86,1669.92,143612.82
SOL001081,SO00237,PRD00059,59,1402.49,82747.14
SOL001082,SO00315,PRD00034,62,2585.81,160320.01
SOL001083,SO00420,PRD00085,68,1303.75,88654.8
SOL001084,SO00248,PRD00018,45,2007.0,90315.15
SOL001085,SO00188,PRD00060,129,96.66,12469.07
SOL001086,SO00131,PRD00014,58,2135.95,123884.93
SOL001087,SO00332,PRD00094,163,1391.9,226880.26
SOL001088,SO00049,PRD00051,137,1251.97,171520.52
SOL001089,SO00333,PRD00048,120,1993.42,239210.83
SOL001090,SO00341,PRD00041,39,1520.78,59310.51
SOL001091,SO00075,PRD00069,94,2817.88,264880.31
SOL001092,SO00179,PRD00071,5,2401.2,12005.99
SOL001093,SO00346,PRD00096,150,1941.43,291215.14
SOL001094,SO00429,PRD00045,125,2416.4,302049.42
SOL001095,SO00155,PRD00063,93,1530.15,142304.04
SOL001096,SO00051,PRD00084,105,1844.98,193722.85
SOL001097,SO00080,PRD00068,198,663.33,131339.03
SOL001098,SO00322,PRD00082,31,2733.09,84725.73
SOL001099,SO00211,PRD00022,62,228.64,14175.49
SOL001100,SO00377,PRD00084,164,1790.48,293639.26
SOL001101,SO00001,PRD00039,5,2361.46,11807.31
SOL001102,SO00129,PRD00052,152,125.25,19037.83
SOL001103,SO00228,PRD00082,184,2240.5,412252.02
SOL001104,SO00374,PRD00064,172,1193.15,205222.38
SOL001105,SO00369,PRD00089,63,209.49,13197.97
SOL001106,SO00064,PRD00072,90,1537.91,138411.5
SOL001107,SO00293,PRD00044,11,91.23,1003.57
SOL001108,SO00111,PRD00064,73,1121.03,81835.08
SOL001109,SO00393,PRD00052,10,97.85,978.49
SOL001110,SO00014,PRD00025,156,1304.69,203531.62
SOL001111,SO00052,PRD00003,20,2503.72,50074.4
SOL001112,SO00316,PRD00087,8,2359.06,18872.46
SOL001113,SO00021,PRD00098,27,29.35,792.35
SOL001114,SO00019,PRD00050,118,337.91,39872.94
SOL001115,SO00331,PRD00035,148,1121.08,165919.67
SOL001116,SO00279,PRD00056,180,2689.81,484166.38
SOL001117,SO00484,PRD00068,81,562.32,45547.77
SOL001118,SO00051,PRD00051,181,1187.02,214850.67
SOL001119,SO00384,PRD00047,149,333.07,49627.85
SOL001120,SO00122,PRD00086,141,1960.7,276458.77
SOL001121,SO00473,PRD00075,109,1877.45,204641.53
SOL001122,SO00347,PRD00032,91,2617.76,238216.06
SOL001123,SO00405,PRD00055,125,1559.72,194964.54
SOL001124,SO00189,PRD00087,92,2387.54,219653.65
SOL001125,SO00305,PRD00053,12,659.08,7909.02
SOL001126,SO00233,PRD00017,35,2256.23,78968.04
SOL001127,SO00110,PRD00035,200,1140.27,228054.24
SOL001128,SO00110,PRD00030,89,135.88,12093.27
SOL001129,SO00386,PRD00025,157,1025.87,161061.85
SOL001130,SO00140,PRD00025,13,1229.29,15980.71
SOL001131,SO00467,PRD00040,43,1491.71,64143.64
SOL001132,SO00159,PRD00079,59,2204.25,130050.94
SOL001133,SO00436,PRD00087,58,2136.37,123909.38
SOL001134,SO00365,PRD00099,187,1465.03,273960.39
SOL001135,SO00227,PRD00099,17,1622.27,27578.52
SOL001136,SO00138,PRD00067,6,383.67,2302.0
SOL001137,SO00394,PRD00086,3,1905.34,5716.03
SOL001138,SO00469,PRD00059,173,1385.52,239695.05
SOL001139,SO00412,PRD00047,199,317.2,63123.78
SOL001140,SO00432,PRD00047,144,333.36,48004.49
SOL001141,SO00200,PRD00004,132,1372.75,181202.61
SOL001142,SO00436,PRD00044,47,102.39,4812.55
SOL001143,SO00343,PRD00054,61,2401.81,146510.55
SOL001144,SO00242,PRD00076,68,1244.78,84644.87
SOL001145,SO00410,PRD00009,37,2477.19,91656.05
SOL001146,SO00443,PRD00098,134,28.94,3877.5
SOL001147,SO00481,PRD00075,27,1683.06,45442.53
SOL001148,SO00065,PRD00087,33,2551.09,84186.09
SOL001149,SO00408,PRD00022,20,232.23,4644.53
SOL001150,SO00337,PRD00022,83,275.12,22835.14
SOL001151,SO00413,PRD00049,22,1753.27,38571.89
SOL001152,SO00300,PRD00063,165,1381.57,227959.19
SOL001153,SO00413,PRD00019,86,34.67,2981.39
SOL001154,SO00443,PRD00040,101,1698.54,171552.91
SOL001155,SO00389,PRD00041,116,1861.77,215965.39
SOL001156,SO00323,PRD00081,70,2503.86,175270.44
SOL001157,SO00191,PRD00090,55,1782.73,98050.02
SOL001158,SO00352,PRD00041,72,1543.62,111140.66
SOL001159,SO00040,PRD00015,134,2048.73,274529.35
SOL001160,SO00396,PRD00089,137,193.23,26472.75
SOL001161,SO00392,PRD00090,88,1729.18,152168.23
SOL001162,SO00196,PRD00058,49,280.17,13728.5
SOL001163,SO00010,PRD00088,87,1696.27,147575.46
SOL001164,SO00106,PRD00071,166,2281.88,378791.25
SOL001165,SO00052,PRD00089,152,169.55,25770.91
SOL001166,SO00429,PRD00093,110,776.67,85433.66
SOL001167,SO00400,PRD00013,138,1237.6,170788.17
SOL001168,SO00144,PRD00064,21,1083.57,22755.04
SOL001169,SO00344,PRD00018,43,1812.73,77947.6
SOL001170,SO00039,PRD00034,170,2486.29,422668.89
SOL001171,SO00102,PRD00032,83,2138.99,177535.77
SOL001172,SO00031,PRD00013,29,1043.04,30248.17
SOL001173,SO00087,PRD00070,54,2736.39,147765.22
SOL001174,SO00006,PRD00026,1,1899.25,1899.25
SOL001175,SO00450,PRD00100,102,883.66,90133.82
SOL001176,SO00240,PRD00062,12,2434.29,29211.53
SOL001177,SO00006,PRD00054,170,2258.88,384008.79
SOL001178,SO00223,PRD00014,140,2068.61,289606.06
SOL001179,SO00239,PRD00049,37,1671.57,61848.15
SOL001180,SO00192,PRD00001,124,2432.02,301570.47
SOL001181,SO00248,PRD00089,17,191.69,3258.75
SOL001182,SO00095,PRD00013,128,1030.82,131945.33
SOL001183,SO00145,PRD00070,135,2690.32,363192.66
SOL001184,SO00203,PRD00072,13,1514.35,19686.59
SOL001185,SO00053,PRD00065,100,379.73,37972.94
SOL001186,SO00114,PRD00006,58,2033.76,117958.27
SOL001187,SO00344,PRD00021,100,1375.93,137593.48
SOL001188,SO00336,PRD00043,103,1000.7,103072.44
SOL001189,SO00220,PRD00060,77,90.07,6935.16
SOL001190,SO00314,PRD00011,103,352.33,36290.2
SOL001191,SO00368,PRD00088,193,1742.83,336365.91
SOL001192,SO00350,PRD00003,100,2738.53,273853.37
SOL001193,SO00129,PRD00073,9,825.85,7432.67
SOL001194,SO00369,PRD00091,193,1842.16,355536.91
SOL001195,SO00008,PRD00030,77,111.35,8574.13
SOL001196,SO00417,PRD00085,30,1307.61,39228.17
SOL001197,SO00306,PRD00058,175,243.62,42633.06
SOL001198,SO00283,PRD00009,189,2462.54,465420.65
SOL001199,SO00287,PRD00074,26,2233.98,58083.54
SOL001200,SO00279,PRD00019,149,30.86,4597.7
SOL001201,SO00489,PRD00002,119,416.51,49564.12
SOL001202,SO00061,PRD00043,64,942.41,60314.09
SOL001203,SO00128,PRD00082,102,2698.3,275226.79
SOL001204,SO00400,PRD00044,44,88.21,3881.17
SOL001205,SO00002,PRD00018,45,1863.73,83867.87
SOL001206,SO00293,PRD00095,194,400.94,77783.26
SOL001207,SO00363,PRD00066,117,77.8,9103.1
SOL001208,SO00142,PRD00066,3,72.6,217.8
SOL001209,SO00432,PRD00078,60,2353.2,141192.21
SOL001210,SO00189,PRD00070,60,2627.67,157660.05
SOL001211,SO00424,PRD00039,50,2509.64,125482.19
SOL001212,SO00319,PRD00082,22,2174.1,47830.2
SOL001213,SO00186,PRD00058,62,310.03,19221.91
SOL001214,SO00168,PRD00011,123,384.18,47253.75
SOL001215,SO00471,PRD00033,97,1183.65,114813.75
SOL001216,SO00396,PRD00089,181,176.33,31916.36
SOL001217,SO00014,PRD00021,189,1102.73,208415.16
SOL001218,SO00025,PRD00098,23,26.89,618.47
SOL001219,SO00279,PRD00032,49,2021.01,99029.69
SOL001220,SO00170,PRD00048,132,2450.85,323512.79
SOL001221,SO00299,PRD00091,124,1884.28,233650.79
SOL001222,SO00007,PRD00029,87,867.27,75452.52
SOL001223,SO00442,PRD00078,117,2280.36,266802.48
SOL001224,SO00476,PRD00064,21,1281.95,26920.87
SOL001225,SO00359,PRD00004,50,1311.57,65578.66
SOL001226,SO00211,PRD00065,116,389.05,45130.01
SOL001227,SO00458,PRD00074,78,2154.01,168012.98
SOL001228,SO00130,PRD00090,98,1684.06,165037.81
SOL001229,SO00048,PRD00051,65,1331.74,86562.81
SOL001230,SO00119,PRD00098,163,30.99,5051.74
SOL001231,SO00303,PRD00042,54,586.39,31665.3
SOL001232,SO00198,PRD00072,67,1290.12,86437.96
SOL001233,SO00286,PRD00059,196,1427.15,279722.33
SOL001234,SO00235,PRD00060,171,99.52,17018.26
SOL001235,SO00032,PRD00002,100,416.83,41682.84
SOL001236,SO00159,PRD00042,168,695.69,116876.14
SOL001237,SO00477,PRD00076,184,1160.0,213440.78
SOL001238,SO00326,PRD00086,60,1998.2,119891.76
SOL001239,SO00328,PRD00098,121,32.09,3883.4
SOL001240,SO00023,PRD00030,58,113.0,6554.07
SOL001241,SO00298,PRD00054,192,2359.77,453076.3
SOL001242,SO00372,PRD00058,86,312.19,26848.06
SOL001243,SO00256,PRD00034,88,2199.76,193578.6
SOL001244,SO00001,PRD00039,139,2235.99,310802.62
SOL001245,SO00274,PRD00006,151,1728.87,261059.57
SOL001246,SO00448,PRD00057,186,1343.26,249846.22
SOL001247,SO00432,PRD00015,139,2045.53,284329.29
SOL001248,SO00177,PRD00050,6,364.73,2188.41
SOL001249,SO00433,PRD00038,42,1559.64,65504.73
SOL001250,SO00233,PRD00077,200,2203.43,440685.76
SOL001251,SO00457,PRD00047,149,325.0,48425.67
SOL001252,SO00154,PRD00062,106,2499.28,264923.85
SOL001253,SO00054,PRD00014,14,2226.37,31169.2
SOL001254,SO00295,PRD00061,101,291.87,29478.55
SOL001255,SO00231,PRD00047,75,321.11,24083.55
SOL001256,SO00180,PRD00054,88,2133.34,187734.07
SOL001257,SO00263,PRD00073,117,656.41,76800.09
SOL001258,SO00199,PRD00088,148,1731.71,256293.71
SOL001259,SO00260,PRD00044,69,102.26,7055.73
SOL001260,SO00349,PRD00004,195,1385.34,270140.74
SOL001261,SO00006,PRD00078,130,2396.48,311542.73
SOL001262,SO00351,PRD00049,136,1724.22,234493.8
SOL001263,SO00380,PRD00054,3,2368.48,7105.45
SOL001264,SO00195,PRD00093,152,824.41,125309.85
SOL001265,SO00094,PRD00084,184,2094.66,385417.24
SOL001266,SO00035,PRD00028,133,1956.77,260250.13
SOL001267,SO00210,PRD00071,122,1900.03,231803.16
SOL001268,SO00393,PRD00057,113,1374.48,155316.64
SOL001269,SO00225,PRD00077,96,1985.69,190626.23
SOL001270,SO00388,PRD00084,53,1935.56,102584.84
SOL001271,SO00458,PRD00053,37,637.78,23597.74
SOL001272,SO00255,PRD00060,151,92.23,13926.2
SOL001273,SO00382,PRD00098,114,26.2,2986.84
SOL001274,SO00403,PRD00011,15,457.83,6867.42
SOL001275,SO00389,PRD00031,92,2211.7,203476.03
SOL001276,SO00284,PRD00077,108,1816.23,196152.72
SOL001277,SO00339,PRD00005,105,2499.66,262464.44
SOL001278,SO00462,PRD00084,43,1782.6,76651.94
SOL001279,SO00084,PRD00030,50,131.05,6552.36
SOL001280,SO00398,PRD00031,14,2682.33,37552.56
SOL001281,SO00111,PRD00079,151,2523.35,381025.76
SOL001282,SO00130,PRD00036,98,342.08,33523.64
SOL001283,SO00206,PRD00091,8,2026.02,16208.14
SOL001284,SO00488,PRD00049,145,1780.81,258217.85
SOL001285,SO00133,PRD00091,59,1944.4,114719.76
SOL001286,SO00002,PRD00052,157,104.78,16450.09
SOL001287,SO00067,PRD00025,88,1172.67,103195.3
SOL001288,SO00451,PRD00051,83,1421.12,117952.92
SOL001289,SO00307,PRD00040,24,1339.68,32152.22
SOL001290,SO00176,PRD00032,124,2432.59,301641.52
SOL001291,SO00025,PRD00005,98,2726.95,267240.76
SOL001292,SO00136,PRD00033,136,1286.94,175023.27
SOL001293,SO00285,PRD00044,74,91.58,6777.23
SOL001294,SO00400,PRD00044,63,80.56,5075.36
SOL001295,SO00493,PRD00075,162,2045.44,331361.12
SOL001296,SO00410,PRD00067,3,390.86,1172.57
SOL001297,SO00186,PRD00045,80,2518.08,201446.7
SOL001298,SO00272,PRD00001,83,2308.69,191621.21
SOL001299,SO00228,PRD00053,195,754.35,147098.11
SOL001300,SO00497,PRD00017,94,2127.93,200025.5
SOL001301,SO00016,PRD00062,143,2517.34,359979.36
SOL001302,SO00488,PRD00055,141,1376.51,194088.2
SOL001303,SO00492,PRD00058,140,271.05,37947.17
SOL001304,SO00348,PRD00024,11,2413.38,26547.15
SOL001305,SO00303,PRD00017,44,1993.43,87710.73
SOL001306,SO00455,PRD00010,124,2186.58,271135.63
SOL001307,SO00461,PRD00012,160,2406.85,385096.75
SOL001308,SO00463,PRD00042,144,615.76,88669.67
SOL001309,SO00213,PRD00027,152,617.19,93812.68
SOL001310,SO00339,PRD00017,139,2433.16,338209.41
SOL001311,SO00290,PRD00068,199,591.2,117649.32
SOL001312,SO00471,PRD00067,128,384.5,49216.26
SOL001313,SO00409,PRD00090,20,1822.37,36447.43
SOL001314,SO00081,PRD00040,146,1436.1,209670.49
SOL001315,SO00210,PRD00023,148,1902.89,281627.97
SOL001316,SO00243,PRD00086,148,1763.96,261066.53
SOL001317,SO00154,PRD00015,110,1989.72,218869.24
SOL001318,SO00100,PRD00098,47,30.23,1420.82
SOL001319,SO00260,PRD00001,121,2135.88,258441.03
SOL001320,SO00166,PRD00011,180,352.83,63510.03
SOL001321,SO00270,PRD00063,80,1300.51,104041.05
SOL001322,SO00041,PRD00020,6,1700.96,10205.74
SOL001323,SO00082,PRD00094,181,1459.06,264090.32
SOL001324,SO00002,PRD00011,186,450.99,83884.96
SOL001325,SO00185,PRD00039,94,2690.02,252862.1
SOL001326,SO00035,PRD00051,71,1327.58,94258.33
SOL001327,SO00318,PRD00018,169,2313.82,391035.54
SOL001328,SO00035,PRD00008,69,949.78,65534.56
SOL001329,SO00068,PRD00060,82,105.74,8670.68
SOL001330,SO00010,PRD00100,26,756.39,19666.12
SOL001331,SO00208,PRD00088,175,1926.49,337136.42
SOL001332,SO00130,PRD00036,44,432.92,19048.53
SOL001333,SO00118,PRD00093,102,675.5,68901.37
SOL001334,SO00274,PRD00099,88,1351.93,118970.1
SOL001335,SO00278,PRD00025,52,1027.95,53453.45
SOL001336,SO00496,PRD00048,130,2451.37,318678.39
SOL001337,SO00073,PRD00031,177,2517.75,445641.74
SOL001338,SO00204,PRD00069,182,2588.8,471161.2
SOL001339,SO00219,PRD00007,23,2269.59,52200.67
SOL001340,SO00172,PRD00058,153,251.63,38499.8
SOL001341,SO00069,PRD00052,125,96.37,12046.26
SOL001342,SO00380,PRD00085,137,1179.52,161594.73
SOL001343,SO00361,PRD00013,159,1190.32,189261.59
SOL001344,SO00004,PRD00013,94,997.09,93726.32
SOL001345,SO00055,PRD00073,111,728.19,80829.32
SOL001346,SO00434,PRD00062,172,2042.91,351380.36
SOL001347,SO00317,PRD00017,90,1962.32,176608.35
SOL001348,SO00067,PRD00006,31,2014.05,62435.63
SOL001349,SO00080,PRD00071,186,2330.35,433445.37
SOL001350,SO00065,PRD00031,59,2623.72,154799.38
SOL001351,SO00497,PRD00073,116,800.13,92815.62
SOL001352,SO00426,PRD00035,148,1348.0,199503.6
SOL001353,SO00102,PRD00097,123,1242.99,152887.23
SOL001354,SO00259,PRD00021,152,1399.03,212652.71
SOL001355,SO00176,PRD00069,162,2776.54,449799.99
SOL001356,SO00469,PRD00042,32,557.11,17827.61
SOL001357,SO00432,PRD00028,155,2277.69,353042.39
SOL001358,SO00043,PRD00037,154,2359.25,363324.8
SOL001359,SO00010,PRD00060,86,110.96,9542.7
SOL001360,SO00236,PRD00039,179,2630.11,470790.46
SOL001361,SO00406,PRD00040,47,1409.08,66226.62
SOL001362,SO00416,PRD00060,61,103.79,6331.02
SOL001363,SO00082,PRD00050,34,316.44,10759.02
SOL001364,SO00041,PRD00067,140,388.67,54414.34
SOL001365,SO00036,PRD00023,77,1820.99,140216.46
SOL001366,SO00488,PRD00061,187,304.48,56937.08
SOL001367,SO00389,PRD00083,112,2432.0,272384.15
SOL001368,SO00237,PRD00062,44,2531.84,111400.79
SOL001369,SO00133,PRD00039,49,2477.55,121400.12
SOL001370,SO00102,PRD00081,88,2861.47,251809.25
SOL001371,SO00319,PRD00060,133,101.25,13466.91
SOL001372,SO00310,PRD00049,93,1553.63,144487.89
SOL001373,SO00173,PRD00052,193,116.28,22442.87
SOL001374,SO00158,PRD00029,133,880.6,117119.64
SOL001375,SO00332,PRD00006,41,1891.06,77533.63
SOL001376,SO00293,PRD00007,196,2235.33,438123.98
SOL001377,SO00139,PRD00069,166,2144.46,355979.81
SOL001378,SO00152,PRD00017,76,2215.96,168412.82
SOL001379,SO00443,PRD00054,13,2235.13,29056.68
SOL001380,SO00370,PRD00007,146,1930.52,281855.26
SOL001381,SO00308,PRD00009,108,2357.77,254639.12
SOL001382,SO00248,PRD00030,123,121.47,14941.03
SOL001383,SO00148,PRD00022,104,240.63,25025.38
SOL001384,SO00399,PRD00089,36,164.78,5931.9
SOL001385,SO00134,PRD00077,40,2245.87,89834.82
SOL001386,SO00114,PRD00053,154,610.33,93990.16
SOL001387,SO00305,PRD00098,22,31.73,698.1
SOL001388,SO00138,PRD00081,16,2900.35,46405.54
SOL001389,SO00348,PRD00043,38,1065.25,40479.46
SOL001390,SO00056,PRD00091,30,1982.49,59474.79
SOL001391,SO00095,PRD00024,102,2474.71,252420.55
SOL001392,SO00034,PRD00034,126,2795.31,352208.52
SOL001393,SO00169,PRD00054,147,2446.64,359655.99
SOL001394,SO00007,PRD00002,163,389.63,63509.09
SOL001395,SO00137,PRD00017,157,2424.27,380610.57
SOL001396,SO00112,PRD00043,157,1083.91,170173.7
SOL001397,SO00378,PRD00035,115,1404.79,161551.31
SOL001398,SO00084,PRD00021,148,1266.34,187418.75
SOL001399,SO00125,PRD00098,166,32.11,5330.0
SOL001400,SO00316,PRD00054,176,2105.05,370489.55
SOL001401,SO00356,PRD00062,123,2476.65,304627.51
SOL001402,SO00043,PRD00046,64,2283.79,146162.53
SOL001403,SO00011,PRD00022,43,244.14,10497.97
SOL001404,SO00468,PRD00021,190,1181.35,224456.33
SOL001405,SO00374,PRD00100,61,767.02,46788.39
SOL001406,SO00006,PRD00006,185,1676.18,310093.56
SOL001407,SO00310,PRD00073,5,744.5,3722.5
SOL001408,SO00361,PRD00082,15,2483.88,37258.15
SOL001409,SO00432,PRD00059,105,1142.23,119934.6
SOL001410,SO00431,PRD00083,80,2164.96,173197.15
SOL001411,SO00232,PRD00065,126,323.53,40764.18
SOL001412,SO00378,PRD00091,84,1753.16,147265.5
SOL001413,SO00338,PRD00007,183,2302.86,421424.14
SOL001414,SO00091,PRD00083,64,2049.43,131163.52
SOL001415,SO00318,PRD00064,154,1044.83,160904.07
SOL001416,SO00362,PRD00096,16,1915.26,30644.08
SOL001417,SO00227,PRD00047,69,344.93,23800.28
SOL001418,SO00116,PRD00080,51,1175.28,59939.44
SOL001419,SO00119,PRD00088,148,1834.3,271475.87
SOL001420,SO00010,PRD00036,82,436.14,35763.42
SOL001421,SO00379,PRD00100,172,809.24,139189.09
SOL001422,SO00094,PRD00089,89,167.34,14893.11
SOL001423,SO00241,PRD00072,178,1334.48,237538.02
SOL001424,SO00234,PRD00026,64,2071.99,132607.28
SOL001425,SO00423,PRD00066,26,89.94,2338.41
SOL001426,SO00127,PRD00003,124,2338.98,290033.11
SOL001427,SO00175,PRD00032,162,2552.24,413463.05
SOL001428,SO00348,PRD00027,13,519.94,6759.28
SOL001429,SO00118,PRD00055,80,1209.4,96751.75
SOL001430,SO00092,PRD00020,76,2031.2,154370.84
SOL001431,SO00478,PRD00033,6,1203.4,7220.38
SOL001432,SO00276,PRD00048,49,2303.9,112891.15
SOL001433,SO00235,PRD00021,15,1160.07,17401.03
SOL001434,SO00178,PRD00006,83,2049.36,170097.08
SOL001435,SO00205,PRD00007,33,1907.88,62960.02
SOL001436,SO00068,PRD00042,25,691.36,17283.94
SOL001437,SO00250,PRD00091,23,1778.28,40900.4
SOL001438,SO00183,PRD00042,137,698.66,95716.66
SOL001439,SO00028,PRD00076,69,1220.1,84187.12
SOL001440,SO00358,PRD00007,70,1851.11,129578.05
SOL001441,SO00459,PRD00083,176,2410.24,424202.81
SOL001442,SO00485,PRD00044,101,85.72,8657.67
SOL001443,SO00041,PRD00076,159,1059.69,168491.06
SOL001444,SO00417,PRD00048,23,1942.32,44673.27
SOL001445,SO00120,PRD00066,10,91.08,910.81
SOL001446,SO00395,PRD00067,20,430.53,8610.55
SOL001447,SO00433,PRD00032,188,2601.72,489123.36
SOL001448,SO00177,PRD00003,90,2688.51,241966.01
SOL001449,SO00115,PRD00094,177,1320.97,233812.09
SOL001450,SO00493,PRD00033,196,1316.19,257972.91
SOL001451,SO00316,PRD00092,121,701.79,84916.78
SOL001452,SO00355,PRD00064,194,1101.48,213687.86
SOL001453,SO00255,PRD00016,101,1573.11,158884.47
SOL001454,SO00119,PRD00023,132,1810.36,238967.48
SOL001455,SO00068,PRD00036,105,367.37,38573.81
SOL001456,SO00431,PRD00056,31,2800.17,86805.41
SOL001457,SO00069,PRD00010,172,2644.5,454854.1
SOL001458,SO00275,PRD00085,94,1373.46,129105.49
